rank,bgg_url,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,category,designer
1401,https://boardgamegeek.com/boardgame/511/silverton,Silverton,1,6,180,180,180,1991,7.09813,6.23469,970,https://cf.geekdo-images.com/original/img/L8w6raWyW5CVABOxAyirTDix34U=/0x0/pic223025.jpg,12,"Commodity Speculation, Dice Rolling, Pick-up and Deliver, Route/Network Building, Worker Placement","American West, Economic, Trains, Transportation","Dori Smith, Phillip John Smith"
1402,https://boardgamegeek.com/boardgame/19995/canal-mania,Canal Mania,2,5,90,90,90,2006,6.91055,6.23454,1192,https://cf.geekdo-images.com/original/img/oWFunm1uS2V_yZAatx5n8FLgpms=/0x0/pic106560.jpg,12,"Card Drafting, Pick-up and Deliver, Route/Network Building, Tile Placement",Transportation,"Steve Kendall, Phil Kendall"
1403,https://boardgamegeek.com/boardgame/227515/riverboat,Riverboat,2,4,90,90,90,2017,7.56832,6.23443,620,https://cf.geekdo-images.com/original/img/fKBZVPlOxsJ_e_T0K5cuIE9ae8M=/0x0/pic3812239.png,10,"Card Drafting, Set Collection, Tile Placement",Farming,Michael Kiesling
1404,https://boardgamegeek.com/boardgame/139899/vivajava-coffee-game-dice-game,VivaJava: The Coffee Game: The Dice Game,1,4,40,20,40,2014,6.79723,6.23443,1471,https://cf.geekdo-images.com/original/img/jdmqRaKy88kuY4xxse0HrjaZl0I=/0x0/pic2089536.jpg,10,"Dice Rolling, Modular Board, Paper-and-Pencil, Press Your Luck, Set Collection",Dice,"T. C. Petty, III"
1405,https://boardgamegeek.com/boardgame/175621/epic-card-game,Epic Card Game,2,4,40,20,40,2015,6.58398,6.23433,3308,https://cf.geekdo-images.com/original/img/0j8wKjZr4TYFLYARJ9JdSreZfDM=/0x0/pic2691347.jpg,13,"Card Drafting, Hand Management, Take That","Card Game, Fantasy, Fighting, Prehistoric, Zombies","Robert Dougherty, Darwin Kastle"
1406,https://boardgamegeek.com/boardgame/2596/villa-paletti,Villa Paletti,2,4,30,30,30,2001,6.4738,6.23417,3632,https://cf.geekdo-images.com/original/img/CcsRZ6uVdCgNrD4gC2Cx6gYbLgY=/0x0/pic168173.jpg,8,"Dice Rolling, Pattern Building","Action / Dexterity, Children's Game, Party Game",Bill Payne
1407,https://boardgamegeek.com/boardgame/4218/o-zoo-le-mio,O Zoo le Mio,2,4,60,45,60,2002,6.62894,6.23293,2073,https://cf.geekdo-images.com/original/img/_-J4AJMFW3ZbUIF3XjWi5SqnQuA=/0x0/pic912670.jpg,9,"Area Enclosure, Auction/Bidding, Set Collection, Tile Placement",Animals,Corné van Moorsel
1408,https://boardgamegeek.com/boardgame/126996/kings-forge,King's Forge,2,4,60,60,60,2014,7.035,6.23237,1126,https://cf.geekdo-images.com/original/img/XDx-zW2mNWhi_NwC8DMe0kRJaEg=/0x0/pic2603136.jpg,14,"Deck / Pool Building, Dice Rolling, Pattern Building","Dice, Fantasy, Industry / Manufacturing",Nick Sibicky
1409,https://boardgamegeek.com/boardgame/67888/lords-scotland,Lords of Scotland,2,5,35,35,35,2010,6.79917,6.23227,1498,https://cf.geekdo-images.com/original/img/vhzeaLOnzMrJseTLZmulnbVmpMg=/0x0/pic2338327.jpg,12,Hand Management,"Card Game, Fighting, Medieval",Richard James
1410,https://boardgamegeek.com/boardgame/526/abalone,Abalone,2,2,30,30,30,1987,6.44164,6.2321,5097,https://cf.geekdo-images.com/original/img/nPNt_WW1-49bse2k3NL_gigX2Ag=/0x0/pic685843.jpg,7,Grid Movement,Abstract Strategy,"Michel Lalet, Laurent Levi"
1411,https://boardgamegeek.com/boardgame/22897/dreamblade,Dreamblade,2,2,60,60,60,2006,7.16637,6.23186,945,https://cf.geekdo-images.com/original/img/KpTI99jOU_3tk-rC6xD4K-X6xmc=/0x0/pic266106.jpg,13,"Area Control / Area Influence, Dice Rolling","Collectible Components, Fantasy, Horror, Miniatures","Mike Elliott, Rob Heinsoo, Brian Tinsman, Jonathan Tweet"
1412,https://boardgamegeek.com/boardgame/21632/court-king,To Court the King,2,5,45,45,45,2006,6.46612,6.22999,3643,https://cf.geekdo-images.com/original/img/fvC59RS2UkfHA1-IyQ-Ao74NRuU=/0x0/pic182447.jpg,10,"Card Drafting, Dice Rolling, Pattern Building","Dice, Medieval",Thomas Lehmann
1413,https://boardgamegeek.com/boardgame/466/inkognito,Inkognito,3,5,90,90,90,1988,6.57677,6.2296,2575,https://cf.geekdo-images.com/original/img/lG_1vJeP86FyICjL8Am6zL5dNmA=/0x0/pic1798812.jpg,10,"Partnerships, Point to Point Movement, Roll / Spin and Move","Deduction, Spies/Secret Agents","Leo Colovini, Alex Randolph"
1414,https://boardgamegeek.com/boardgame/1295/pente,Pente,2,2,30,30,30,1977,6.62995,6.22933,2445,https://cf.geekdo-images.com/original/img/yNvbreIhtjFDYQUqpoIYTsOIJzs=/0x0/pic1476333.jpg,8,Pattern Building,Abstract Strategy,"Tom Braunlich, Gary Gabrel"
1415,https://boardgamegeek.com/boardgame/122588/dungeon-command-sting-lolth,Dungeon Command: Sting of Lolth,2,2,90,90,90,2012,7.34634,6.22812,830,https://cf.geekdo-images.com/original/img/k_QfJ1pXu6EymGKYTfko6nUm66k=/0x0/pic1314558.jpg,12,"Action Point Allowance System, Area Movement, Campaign / Battle Card Driven, Hand Management","Card Game, Fantasy, Miniatures","Chris Dupuis, Peter Lee, Kevin Tatroe, Rodney Thompson"
1416,https://boardgamegeek.com/boardgame/162823/el-gaucho,El Gaucho,2,4,60,60,60,2014,6.85955,6.22786,1296,https://cf.geekdo-images.com/original/img/NF7eSZGKpHbau6aAEepBT9ZGAwY=/0x0/pic2235441.jpg,10,"Dice Rolling, Set Collection, Worker Placement","Animals, Farming",Arve D. Fühler
1417,https://boardgamegeek.com/boardgame/67180/tikal-ii-lost-temple,Tikal II: The Lost Temple,2,4,120,60,120,2010,6.8757,6.22747,1212,https://cf.geekdo-images.com/original/img/QnAXD9EJMtsTvrL5K4N5xBE2fCc=/0x0/pic802073.jpg,12,"Hand Management, Modular Board, Route/Network Building, Set Collection","Adventure, Exploration","Michael Kiesling, Wolfgang Kramer"
1418,https://boardgamegeek.com/boardgame/137031/ancient-terrible-things,Ancient Terrible Things,2,4,60,60,60,2014,6.92652,6.22746,1260,https://cf.geekdo-images.com/original/img/CHzr_JQkYuDqQsdWdB-IHSBHs9Q=/0x0/pic2038435.png,14,"Dice Rolling, Hand Management, Press Your Luck, Set Collection, Worker Placement","Dice, Horror, Mythology",Simon McGregor
1419,https://boardgamegeek.com/boardgame/218530/tortuga-1667,Tortuga 1667,2,9,40,20,40,2017,7.16205,6.22688,1019,https://cf.geekdo-images.com/original/img/k00oozYV3nnyaK6NP76EfmtnE04=/0x0/pic3747083.png,12,"Hand Management, Partnerships, Voting","Card Game, Pirates",Travis Hancock
1420,https://boardgamegeek.com/boardgame/638/hera-and-zeus,Hera and Zeus,2,2,30,30,30,2000,6.51399,6.22685,3109,https://cf.geekdo-images.com/original/img/ZpwjFvSf9B6XP9jRgl1QxUQYGS0=/0x0/pic63285.jpg,12,"Action Point Allowance System, Hand Management, Secret Unit Deployment","Bluffing, Card Game, Mythology",Richard Borg
1421,https://boardgamegeek.com/boardgame/10997/boomtown,Boomtown,3,5,30,30,30,2004,6.55319,6.22577,2505,https://cf.geekdo-images.com/original/img/89X30_M8F7CtXsF8RU6o83vUaiU=/0x0/pic49310.jpg,10,"Auction/Bidding, Dice Rolling","American West, Card Game","Bruno Cathala, Bruno Faidutti"
1422,https://boardgamegeek.com/boardgame/15290/r-eco,R-Eco,2,5,20,20,20,2003,6.64002,6.2253,1927,https://cf.geekdo-images.com/original/img/wqBdwJy2OxcE4_JONEJKczhbziQ=/0x0/pic260097.jpg,8,Card Drafting,"Card Game, Environmental",Susumu Kawasaki
1423,https://boardgamegeek.com/boardgame/128445/darkest-night-first-edition,Darkest Night (First edition),1,4,150,150,150,2012,7.20406,6.2241,907,https://cf.geekdo-images.com/original/img/e66XjJyghXNFcgk_PMj86C7JeSw=/0x0/pic1432663.jpg,12,"Co-operative Play, Dice Rolling, Variable Player Powers","Adventure, Fantasy, Horror",Jeremy Lennert
1424,https://boardgamegeek.com/boardgame/41627/zulus-ramparts,Zulus on the Ramparts!,1,1,25,25,25,2009,7.39468,6.22325,730,https://cf.geekdo-images.com/original/img/7b8om9QsLrFyrPdLb2w1KnbW2us=/0x0/pic1476731.jpg,12,"Action Point Allowance System, Campaign / Battle Card Driven, Chit-Pull System, Dice Rolling, Point to Point Movement","Post-Napoleonic, Wargame",Joseph Miranda
1425,https://boardgamegeek.com/boardgame/223953/kitchen-rush,Kitchen Rush,1,4,45,30,45,2017,7.60784,6.22294,611,https://cf.geekdo-images.com/original/img/5LFJECijzZP5p8Fom-oWkiwWwv0=/0x0/pic3559531.jpg,12,"Co-operative Play, Worker Placement",Real-time,"Vangelis Bagiartakis, Dávid Turczi"
1426,https://boardgamegeek.com/boardgame/102237/drako,Drako,2,2,30,30,30,2011,6.70878,6.22243,1801,https://cf.geekdo-images.com/original/img/QNrFr555WGrzHXBzufk0zIIIbhk=/0x0/pic1043729.jpg,8,"Action Point Allowance System, Campaign / Battle Card Driven, Grid Movement, Hand Management, Variable Player Powers","Fantasy, Fighting",Adam Kałuża
1427,https://boardgamegeek.com/boardgame/205507/key-city-london,Key to the City: London,2,6,120,90,120,2016,7.16414,6.22209,842,https://cf.geekdo-images.com/original/img/7RGoqHU7-OdEMcBkaeMml3Czm9Y=/0x0/pic3145313.jpg,14,"Auction/Bidding, Modular Board, Set Collection, Tile Placement, Worker Placement","City Building, Economic, Territory Building","Sebastian Bleasdale, Richard Breese"
1428,https://boardgamegeek.com/boardgame/1563/rise-and-decline-third-reich,Rise and Decline of the Third Reich,2,6,1440,1440,1440,1974,6.82126,6.22131,1645,https://cf.geekdo-images.com/original/img/gzvN8_k3mRolMH8zCVYkYHsNXfk=/0x0/pic147580.jpg,14,"Dice Rolling, Hex-and-Counter, Simulation","Negotiation, Political, Wargame, World War II","Don Greenwood, John Prados"
1429,https://boardgamegeek.com/boardgame/125/money,Money!,3,5,30,30,30,1999,6.55186,6.22103,2482,https://cf.geekdo-images.com/original/img/xctDvjYmtBdYoDRCOMpFTRQuoKI=/0x0/pic1664515.jpg,10,"Auction/Bidding, Set Collection, Simultaneous Action Selection",Card Game,Reiner Knizia
1430,https://boardgamegeek.com/boardgame/78733/key-market,Key Market,2,4,90,90,90,2010,7.44957,6.22065,636,https://cf.geekdo-images.com/original/img/zG2eGpCEeluHQT3TuyHhvc-8kBo=/0x0/pic779996.jpg,12,"Area Control / Area Influence, Area Movement, Hand Management, Modular Board, Tile Placement, Trading, Worker Placement","Economic, Farming, Medieval",David Brain
1431,https://boardgamegeek.com/boardgame/715/escape-colditz,Escape from Colditz,2,6,180,180,180,1973,6.64392,6.22055,2396,https://cf.geekdo-images.com/original/img/ONrwHByGt3LI1p8uF6HkHh3grhQ=/0x0/pic3117438.jpg,12,"Card Drafting, Roll / Spin and Move, Simulation","Adventure, World War II","Bob Brechin, Brian Degas, Major P.R. Reid M.B.E., M.C."
1432,https://boardgamegeek.com/boardgame/1219/labyrinth,Labyrinth,2,4,20,20,20,1986,6.37218,6.22032,7843,https://cf.geekdo-images.com/original/img/tvYqG8QjTgDxap2rtQvVzsv-lis=/0x0/pic2773940.jpg,8,"Modular Board, Point to Point Movement, Route/Network Building, Tile Placement","Children's Game, Maze, Puzzle",Max J. Kobbert
1433,https://boardgamegeek.com/boardgame/125046/fantastiqa,Fantastiqa,2,4,60,45,60,2012,7.05365,6.21989,983,https://cf.geekdo-images.com/original/img/mJaVd7diCZmC7JWW0hDsDTdLJCk=/0x0/pic1321261.jpg,8,"Deck / Pool Building, Hand Management, Partnerships, Point to Point Movement, Rock-Paper-Scissors, Set Collection","Adventure, Fantasy",Alf Seegert
1434,https://boardgamegeek.com/boardgame/144270/relic-runners,Relic Runners,2,5,80,40,80,2013,6.67322,6.21773,1832,https://cf.geekdo-images.com/original/img/YHa0mUJv6xuW-dnxI3Qkyv2_Cxs=/0x0/pic1696460.jpg,10,"Pick-up and Deliver, Point to Point Movement, Route/Network Building, Set Collection, Variable Player Powers",Exploration,Matthew Dunstan
1435,https://boardgamegeek.com/boardgame/218509/empires-void-ii,Empires of the Void II,2,5,180,90,180,2018,7.65247,6.21663,587,https://cf.geekdo-images.com/original/img/F55QOXigYwbmP0WE9R7H81mCbTg=/0x0/pic3762134.jpg,13,"Action Point Allowance System, Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board, Variable Player Powers","Civilization, Economic, Exploration, Science Fiction, Space Exploration",Ryan Laukat
1436,https://boardgamegeek.com/boardgame/65907/mystery-express,Mystery Express,3,5,90,60,90,2010,6.56677,6.21611,2371,https://cf.geekdo-images.com/original/img/qMWsUJNpDh21rrpLI4q_TI3j95k=/0x0/pic654578.jpg,12,"Action Point Allowance System, Hand Management, Memory, Trading, Variable Player Powers","Deduction, Murder/Mystery","Antoine Bauza, Serge Laget"
1437,https://boardgamegeek.com/boardgame/137423/pixel-tactics-2,Pixel Tactics 2,2,2,45,45,45,2013,7.20725,6.21494,840,https://cf.geekdo-images.com/original/img/CWcRtcJzWQbCLvjFOuC9FZnEceY=/0x0/pic1643310.png,12,"Hand Management, Variable Player Powers","Card Game, Fantasy, Fighting, Video Game Theme","D. Brad Talton, Jr."
1438,https://boardgamegeek.com/boardgame/132/caesar-cleopatra,Caesar & Cleopatra,2,2,60,60,60,1997,6.43812,6.21402,3983,https://cf.geekdo-images.com/original/img/4DCdBFvWD8weqVaRthhf4CIzRCQ=/0x0/pic192517.jpg,10,"Area Control / Area Influence, Hand Management, Set Collection","Ancient, Bluffing, Card Game",Wolfgang Lüdtke
1439,https://boardgamegeek.com/boardgame/206940/carcassonne-amazonas,Carcassonne: Amazonas,2,5,35,35,35,2016,7.27654,6.21371,754,https://cf.geekdo-images.com/original/img/QS9YqYe8mAU0km-WP4WZbPQAk8g=/0x0/pic3147391.png,8,Tile Placement,none,Klaus-Jürgen Wrede
1440,https://boardgamegeek.com/boardgame/228504/cat-lady,Cat Lady,2,4,30,15,30,2017,7.31313,6.21245,751,https://cf.geekdo-images.com/original/img/r00NVG8weMyiO4cNqb9d9QFXXOg=/0x0/pic3864115.jpg,14,"Card Drafting, Set Collection","Animals, Card Game",Josh Wood
1441,https://boardgamegeek.com/boardgame/66587/gosu,GOSU,2,4,45,45,45,2010,6.59184,6.21146,2375,https://cf.geekdo-images.com/original/img/UWVQN6r7VFvi0132wz6WaNeVOds=/0x0/pic821651.jpg,10,"Hand Management, Partnerships","Card Game, Fantasy",Kim Satô
1442,https://boardgamegeek.com/boardgame/12692/gloom,Gloom,2,5,60,60,60,2005,6.36438,6.21087,10955,https://cf.geekdo-images.com/original/img/mBpZsdBwyyDbsX6NFegQ-ol68P8=/0x0/pic2080481.jpg,13,"Hand Management, Storytelling, Take That","Card Game, Horror, Humor",Keith Baker
1443,https://boardgamegeek.com/boardgame/17025/friday-13th,Friday the 13th,3,6,30,30,30,2005,6.45618,6.21083,3498,https://cf.geekdo-images.com/original/img/GkCULqHBcC8V7vHcIrb_C1rASaQ=/0x0/pic2032115.jpg,8,Hand Management,Card Game,Reiner Knizia
1444,https://boardgamegeek.com/boardgame/191597/dale-merchants-2,Dale of Merchants 2,2,4,40,20,40,2016,7.44395,6.21078,677,https://cf.geekdo-images.com/original/img/0qQNIgaF5CI0Yf7KJjq3uZSg0Mk=/0x0/pic2986642.jpg,10,"Card Drafting, Deck / Pool Building, Dice Rolling, Hand Management, Set Collection, Take That","Animals, Card Game, Fantasy, Print & Play",Sami Laakso
1445,https://boardgamegeek.com/boardgame/189052/sea-clouds,Sea of Clouds,2,4,45,45,45,2016,6.86508,6.21052,1290,https://cf.geekdo-images.com/original/img/n1mH5U5gCiCevUjzRYUV9m9hcgs=/0x0/pic3585484.jpg,10,"Card Drafting, Press Your Luck, Set Collection","Card Game, Pirates",Théo Rivière
1446,https://boardgamegeek.com/boardgame/2569/pick-picknic,Pick Picknic,2,6,20,20,20,2001,6.56293,6.20973,2341,https://cf.geekdo-images.com/original/img/550AraLnXCVD87n64uUgffZSSWY=/0x0/pic26444.jpg,8,"Dice Rolling, Hand Management, Simultaneous Action Selection","Animals, Bluffing, Card Game, Children's Game, Negotiation",Stefan Dorra
1447,https://boardgamegeek.com/boardgame/81453/famiglia,Famiglia,2,2,30,30,30,2010,6.51592,6.20932,2673,https://cf.geekdo-images.com/original/img/XNtMfWMuj__QdBRo2aUIoHXmEoQ=/0x0/pic796978.jpg,10,"Card Drafting, Deck / Pool Building, Hand Management","Card Game, Mafia",Friedemann Friese
1448,https://boardgamegeek.com/boardgame/8095/prophecy,Prophecy,2,5,180,180,180,2002,6.68887,6.20922,1796,https://cf.geekdo-images.com/original/img/IUhe9-M3yO5O6nubbVSyPXTBbYk=/0x0/pic1919190.jpg,12,"Card Drafting, Dice Rolling, Point to Point Movement, Role Playing, Variable Player Powers","Adventure, Fantasy, Fighting",Vlaada Chvátil
1449,https://boardgamegeek.com/boardgame/691/timbuktu,Timbuktu,3,5,60,60,60,1993,6.683,6.20912,1654,https://cf.geekdo-images.com/original/img/leV_jjyQby2M9TOHUTmjLao4Z2I=/0x0/pic100711.jpg,10,"Hand Management, Memory, Simultaneous Action Selection","Deduction, Economic",Dirk Henn
1450,https://boardgamegeek.com/boardgame/244522/ganz-schon-clever,Ganz schön clever,1,4,30,30,30,2018,7.56158,6.20837,583,https://cf.geekdo-images.com/original/img/XYnyV_gUAa3ze2JOhyW3VNaMI4E=/0x0/pic3941961.png,8,Dice Rolling,Dice,Wolfgang Warsch
1451,https://boardgamegeek.com/boardgame/15318/palazzo,Palazzo,2,4,60,60,60,2005,6.55939,6.20783,2295,https://cf.geekdo-images.com/original/img/Rts1O7zvkIk5izoQACeVAOa-hc4=/0x0/pic96347.jpg,10,"Auction/Bidding, Hand Management, Set Collection",Renaissance,Reiner Knizia
1452,https://boardgamegeek.com/boardgame/180564/carcassonne-star-wars,Carcassonne: Star Wars,2,5,35,35,35,2015,6.83258,6.20694,1347,https://cf.geekdo-images.com/original/img/mOjsJIDP-e9LK5SPDKrLBO7deuI=/0x0/pic2602614.jpg,7,"Dice Rolling, Tile Placement","Movies / TV / Radio theme, Science Fiction",Klaus-Jürgen Wrede
1453,https://boardgamegeek.com/boardgame/163474/v-commandos,V-Commandos,1,4,180,30,180,2016,8.02214,6.20601,546,https://cf.geekdo-images.com/original/img/vW7ZtxyZjF_UtCHGLxBuvGpidjo=/0x0/pic2693130.jpg,12,"Co-operative Play, Dice Rolling, Modular Board","Spies/Secret Agents, Wargame, World War II",Thibaud de la Touanne
1454,https://boardgamegeek.com/boardgame/40990/word-street,Word on the Street,2,10,20,20,20,2009,6.62732,6.20538,1939,https://cf.geekdo-images.com/original/img/DnLyPnNORVprBEN4oRAY1aeHTJ4=/0x0/pic3757407.jpg,12,Partnerships,"Party Game, Word Game",Jack Degnan
1455,https://boardgamegeek.com/boardgame/39206/click-clack-lumberjack,Click Clack Lumberjack,2,7,10,10,10,2008,6.48405,6.20509,2967,https://cf.geekdo-images.com/original/img/EK7yAcsLHMoUgAe79raulpQCceA=/0x0/pic2518694.jpg,5,none,"Action / Dexterity, Children's Game",Justin Oh
1456,https://boardgamegeek.com/boardgame/128931/noblemen,Noblemen,3,5,120,75,120,2012,6.97504,6.20499,1008,https://cf.geekdo-images.com/original/img/HtBnc-CjmZsB5M58YJKq97Dw1NM=/0x0/pic1385639.jpg,12,"Card Drafting, Tile Placement","Medieval, Territory Building",Dwight Sullivan
1457,https://boardgamegeek.com/boardgame/559/metro,Metro,2,6,30,30,30,1997,6.38348,6.20487,4972,https://cf.geekdo-images.com/original/img/syshlBu8E4fWzL5VOCikVq4-sEU=/0x0/pic3389098.jpg,8,"Route/Network Building, Tile Placement",Trains,Dirk Henn
1458,https://boardgamegeek.com/boardgame/4394/settlers-stone-age,The Settlers of the Stone Age,3,4,90,90,90,2002,6.59623,6.20439,2149,https://cf.geekdo-images.com/original/img/Tra05rgCOHz2yz9PKJOe9qJa1TE=/0x0/pic200523.jpg,10,"Dice Rolling, Route/Network Building, Trading","Civilization, Negotiation, Prehistoric",Klaus Teuber
1459,https://boardgamegeek.com/boardgame/145645/le-fantome-de-lopera,Le Fantôme de l'Opéra,2,2,30,30,30,2013,7.06474,6.20373,918,https://cf.geekdo-images.com/original/img/LK7cFDRva5qONc2VpyZ2ucxeTm8=/0x0/pic1726671.jpg,9,"Grid Movement, Variable Player Powers","Deduction, Novel-based","Bruno Cathala, Ludovic Maublanc"
1460,https://boardgamegeek.com/boardgame/153097/heroes-wanted,Heroes Wanted,1,5,45,45,45,2014,6.92071,6.20334,1329,https://cf.geekdo-images.com/original/img/YmeL1LbxmckF7xPKcIj2pOocl9c=/0x0/pic1926621.jpg,13,"Dice Rolling, Grid Movement, Hand Management, Pick-up and Deliver, Variable Player Powers","Adventure, Comic Book / Strip, Fighting","Travis R. Chance, Nick Little (I)"
1461,https://boardgamegeek.com/boardgame/2476/industrial-waste,Industrial Waste,2,4,60,60,60,2001,6.73932,6.20327,1450,https://cf.geekdo-images.com/original/img/21kt33YrRz_T_WdztMrpOiDpTJE=/0x0/pic201576.jpg,12,"Auction/Bidding, Card Drafting, Hand Management","Economic, Environmental, Industry / Manufacturing",Jürgen Strohm
1462,https://boardgamegeek.com/boardgame/129731/dreadball-futuristic-sports-game,DreadBall: The Futuristic Sports Game,2,2,90,90,90,2012,7.38798,6.20314,757,https://cf.geekdo-images.com/original/img/lCvVaAtJEhuKZAypY__tg_XndKY=/0x0/pic1482200.jpg,14,"Dice Rolling, Grid Movement, Variable Player Powers","Miniatures, Science Fiction, Sports",Jake Thornton
1463,https://boardgamegeek.com/boardgame/151771/la-cosa-nostra,La Cosa Nostra,3,5,90,90,90,2014,7.78476,6.20297,548,https://cf.geekdo-images.com/original/img/fqyV1YlSymL2hZGIHJfYBTWkwqU=/0x0/pic2971870.jpg,16,"Dice Rolling, Hand Management, Partnerships","Bluffing, Card Game, Mafia, Negotiation",Johannes Sich
